scenario,environment,environment_index,strategy,description,probability_of_detection,probability_of_false_alarm,sensitivity,average_intercept_rate,average_reward,average_cost,average_continuous_reward,percentage_of_correct_predictions,average_intercept_time_error,average_intercept_time_error_us,average_time_to_intercept,average_time_to_intercept_censored,average_time_to_intercept_us,scan_efficiency,coverage,active_band_coverage,average_dwell_time,total_reward,n_timesteps,n_bands,emission_opportunities,observed_active_cells,intercepts,observed_idle_cells,false_alarms,visits,settling_timesteps,predictions,correct_predictions,bands_ever_active,bands_intercepted,n_intercept_time_predictions
spatial_scan,config_132:spatial_scan,11,sequential,Open-loop sequential sweep (baseline),0.029314342497515734,0.008822718500137855,0.9490616621983914,0.0885,-0.021225,-0.07444200000000001,0.07444200000000001,,31.832727272727272,63665.454545454544,191.28571428571428,191.28571428571428,382571.4285714286,0.0885,1.0,1.0,2.0,-84.9,4000.0,32.0,12076.0,373.0,354.0,3627.0,32.0,4000.0,0.0,0.0,0.0,7.0,7.0,275.0
spatial_scan,config_132:spatial_scan,11,random,Uniform random band selection,0.03055647565419013,0.008861811132650235,0.9485861182519281,0.09225,-0.0204,-0.07820400000000001,0.07820400000000001,,69.99256505576209,139985.13011152417,179.42857142857142,179.42857142857142,358857.14285714284,0.09225,1.0,1.0,2.0,-81.60000000000001,4000.0,32.0,12076.0,389.0,369.0,3611.0,32.0,4000.0,0.0,0.0,0.0,7.0,7.0,269.0
spatial_scan,config_132:spatial_scan,11,smart_heuristic,Smart Scan without the learned model (occupancy heuristic + Thompson),0.052997681351440874,0.007514277126540427,0.950965824665676,0.16,0.05959999999999999,-0.146818,0.146818,90.2,25.490118577075098,50980.23715415019,137.42857142857142,137.42857142857142,274857.14285714284,0.16,1.0,1.0,2.0,238.39999999999998,4000.0,32.0,12076.0,673.0,640.0,3327.0,25.0,4000.0,0.0,2000.0,1804.0,7.0,7.0,506.0
spatial_scan,config_132:spatial_scan,11,smart_ml_only,Smart Scan with XGBoost but no online Thompson Sampling,0.06119576018549189,0.009017412935323384,0.9426020408163265,0.18475,0.0876875,-0.17109025000000003,0.17109025000000003,97.39999999999999,18.26186440677966,36523.728813559326,238.85714285714286,238.85714285714286,477714.28571428574,0.18475,1.0,1.0,2.0,350.75,4000.0,32.0,12076.0,784.0,739.0,3216.0,29.0,4000.0,0.0,2000.0,1948.0,7.0,7.0,590.0
spatial_scan,config_132:spatial_scan,11,smart,"Smart Scan as shipped: XGBoost, Thompson Sampling per config.yaml",0.06119576018549189,0.009017412935323384,0.9426020408163265,0.18475,0.0876875,-0.17109025000000003,0.17109025000000003,97.39999999999999,18.26186440677966,36523.728813559326,238.85714285714286,238.85714285714286,477714.28571428574,0.18475,1.0,1.0,2.0,350.75,4000.0,32.0,12076.0,784.0,739.0,3216.0,29.0,4000.0,0.0,2000.0,1948.0,7.0,7.0,590.0
spatial_scan,config_115:spatial_scan,12,sequential,Open-loop sequential sweep (baseline),0.029204639602319803,0.011078087003512564,0.9431438127090301,0.0705,-0.040525000000000005,-0.055320499999999995,0.055320499999999995,,56.30681818181818,112613.63636363635,227.88888888888889,227.88888888888889,455777.77777777775,0.0705,1.0,1.0,2.0,-162.10000000000002,4000.0,32.0,9656.0,299.0,282.0,3701.0,41.0,4000.0,0.0,0.0,0.0,9.0,9.0,264.0
spatial_scan,config_115:spatial_scan,12,random,Uniform random band selection,0.025787075393537695,0.01043338683788122,0.950381679389313,0.06225,-0.053899999999999997,-0.047253250000000004,0.047253250000000004,,137.1904761904762,274380.9523809524,364.125,358.44444444444446,728250.0,0.06225,1.0,0.8888888888888888,2.0,-215.6,4000.0,32.0,9656.0,262.0,249.0,3738.0,39.0,4000.0,0.0,0.0,0.0,9.0,8.0,252.0
spatial_scan,config_115:spatial_scan,12,smart_heuristic,Smart Scan without the learned model (occupancy heuristic + Thompson),0.051056338028169015,0.010632183908045977,0.948076923076923,0.12325,0.0186625,-0.10857625000000001,0.10857625000000001,89.1,61.81138392857143,123622.76785714286,375.625,368.6666666666667,751250.0,0.12325,1.0,0.8888888888888888,2.0,74.64999999999999,4000.0,32.0,9656.0,520.0,493.0,3480.0,37.0,4000.0,0.0,2000.0,1782.0,9.0,8.0,448.0
spatial_scan,config_115:spatial_scan,12,smart_ml_only,Smart Scan with XGBoost but no online Thompson Sampling,0.05530240265120132,0.01045599767644496,0.9587073608617595,0.1335,0.0301625,-0.11893350000000001,0.11893350000000001,94.35,67.08095238095238,134161.90476190476,87.5,112.55555555555556,175000.0,0.1335,1.0,0.8888888888888888,2.0,120.64999999999999,4000.0,32.0,9656.0,557.0,534.0,3443.0,36.0,4000.0,0.0,2000.0,1887.0,9.0,8.0,525.0
spatial_scan,config_115:spatial_scan,12,smart,"Smart Scan as shipped: XGBoost, Thompson Sampling per config.yaml",0.05530240265120132,0.01045599767644496,0.9587073608617595,0.1335,0.0301625,-0.11893350000000001,0.11893350000000001,94.35,67.08095238095238,134161.90476190476,87.5,112.55555555555556,175000.0,0.1335,1.0,0.8888888888888888,2.0,120.64999999999999,4000.0,32.0,9656.0,557.0,534.0,3443.0,36.0,4000.0,0.0,2000.0,1887.0,9.0,8.0,525.0
spatial_scan,config_149:spatial_scan,13,sequential,Open-loop sequential sweep (baseline),0.02948615137869348,0.010002857959416977,0.9540918163672655,0.1195,0.013499999999999993,-0.105103,0.105103,,32.51567398119122,65031.34796238244,106.57142857142857,106.57142857142857,213142.85714285713,0.1195,1.0,1.0,2.0,53.99999999999997,4000.0,32.0,16211.0,501.0,478.0,3499.0,35.0,4000.0,0.0,0.0,0.0,7.0,7.0,319.0
spatial_scan,config_149:spatial_scan,13,random,Uniform random band selection,0.03257047683671581,0.009286128845037725,0.9530685920577617,0.132,0.02452499999999999,-0.11795775,0.11795775,,70.6068376068376,141213.6752136752,120.71428571428571,120.71428571428571,241428.57142857142,0.132,1.0,1.0,2.0,98.09999999999997,4000.0,32.0,16211.0,554.0,528.0,3446.0,32.0,4000.0,0.0,0.0,0.0,7.0,7.0,351.0
spatial_scan,config_149:spatial_scan,13,smart_heuristic,Smart Scan without the learned model (occupancy heuristic + Thompson),0.05841712417494294,0.008280887711162636,0.9653414882772681,0.23675,0.145725,-0.22358100000000006,0.22358100000000006,93.8,21.681281618887017,43362.56323777403,130.28571428571428,130.28571428571428,260571.42857142855,0.23675,1.0,1.0,2.0,582.9,4000.0,32.0,16211.0,981.0,947.0,3019.0,25.0,4000.0,0.0,2000.0,1876.0,7.0,7.0,593.0
spatial_scan,config_149:spatial_scan,13,smart_ml_only,Smart Scan with XGBoost but no online Thompson Sampling,0.06131639010548393,0.01017293997965412,0.9457659372026641,0.2485,0.15925,-0.23467325000000008,0.23467325000000008,96.45,18.94377811094453,37887.556221889055,123.28571428571429,123.28571428571429,246571.42857142858,0.2485,1.0,1.0,2.0,637.0,4000.0,32.0,16211.0,1051.0,994.0,2949.0,30.0,4000.0,0.0,2000.0,1929.0,7.0,7.0,667.0
spatial_scan,config_149:spatial_scan,13,smart,"Smart Scan as shipped: XGBoost, Thompson Sampling per config.yaml",0.06131639010548393,0.01017293997965412,0.9457659372026641,0.2485,0.15925,-0.23467325000000008,0.23467325000000008,96.45,18.94377811094453,37887.556221889055,123.28571428571429,123.28571428571429,246571.42857142858,0.2485,1.0,1.0,2.0,637.0,4000.0,32.0,16211.0,1051.0,994.0,2949.0,30.0,4000.0,0.0,2000.0,1929.0,7.0,7.0,667.0
spatial_scan,config_119:spatial_scan,14,sequential,Open-loop sequential sweep (baseline),0.03016848816029144,0.011294526498696786,0.9689213893967094,0.1325,0.028862499999999992,-0.11753075000000002,0.11753075000000002,,55.314465408805034,110628.93081761007,342.0,342.0,684000.0,0.1325,1.0,1.0,2.0,115.44999999999997,4000.0,32.0,17568.0,547.0,530.0,3453.0,39.0,4000.0,0.0,0.0,0.0,9.0,9.0,318.0
spatial_scan,config_119:spatial_scan,14,random,Uniform random band selection,0.02743624772313297,0.01342473578977435,0.9659318637274549,0.1205,0.01205,-0.10455925000000002,0.10455925000000002,,105.28792569659443,210575.85139318884,268.77777777777777,268.77777777777777,537555.5555555555,0.1205,1.0,1.0,2.0,48.2,4000.0,32.0,17568.0,499.0,482.0,3501.0,47.0,4000.0,0.0,0.0,0.0,9.0,9.0,323.0
spatial_scan,config_119:spatial_scan,14,smart_heuristic,Smart Scan without the learned model (occupancy heuristic + Thompson),0.054246357012750455,0.012321012321012322,0.9558676028084253,0.23825,0.14807499999999998,-0.2235472500000001,0.2235472500000001,94.15,32.65183246073298,65303.66492146596,344.3333333333333,344.3333333333333,688666.6666666666,0.23825,1.0,1.0,2.0,592.3,4000.0,32.0,17568.0,997.0,953.0,3003.0,37.0,4000.0,0.0,2000.0,1883.0,9.0,9.0,573.0
spatial_scan,config_119:spatial_scan,14,smart_ml_only,Smart Scan with XGBoost but no online Thompson Sampling,0.05834471766848816,0.01296043656207367,0.9597378277153558,0.25625,0.16795,-0.24135150000000005,0.24135150000000005,97.7,22.399673735725937,44799.347471451874,330.75,512.4444444444445,661500.0,0.25625,1.0,0.8888888888888888,2.0,671.8,4000.0,32.0,17568.0,1068.0,1025.0,2932.0,38.0,4000.0,0.0,2000.0,1954.0,9.0,8.0,613.0
spatial_scan,config_119:spatial_scan,14,smart,"Smart Scan as shipped: XGBoost, Thompson Sampling per config.yaml",0.05834471766848816,0.01296043656207367,0.9597378277153558,0.25625,0.16795,-0.24135150000000005,0.24135150000000005,97.7,22.399673735725937,44799.347471451874,330.75,512.4444444444445,661500.0,0.25625,1.0,0.8888888888888888,2.0,671.8,4000.0,32.0,17568.0,1068.0,1025.0,2932.0,38.0,4000.0,0.0,2000.0,1954.0,9.0,8.0,613.0
spatial_scan,config_186:spatial_scan,15,sequential,Open-loop sequential sweep (baseline),0.030336662967073623,0.010828976848394324,0.9557109557109557,0.13196009011908594,0.02896684905053105,-0.11724235597038944,0.11724235597038944,,47.15611814345991,94312.23628691983,295.75,294.3333333333333,591500.0,0.13196009011908594,1.0,0.8888888888888888,1.9993564993564994,89.99999999999997,3107.0,32.0,13515.0,429.0,410.0,2678.0,29.0,3107.0,0.0,0.0,0.0,9.0,8.0,237.0
spatial_scan,config_186:spatial_scan,15,random,Uniform random band selection,0.027968923418423972,0.010332103321033211,0.9521410579345088,0.12166076601223044,0.013598326359832632,-0.10707531380753138,0.10707531380753138,,84.70283018867924,169405.6603773585,143.0,366.6666666666667,286000.0,0.12166076601223044,1.0,0.7777777777777778,1.9993564993564994,42.249999999999986,3107.0,32.0,13515.0,397.0,378.0,2710.0,28.0,3107.0,0.0,0.0,0.0,9.0,7.0,212.0
spatial_scan,config_186:spatial_scan,15,smart_heuristic,Smart Scan without the learned model (occupancy heuristic + Thompson),0.055271920088790234,0.010371650821089023,0.9419924337957125,0.2404248471194078,0.1505471515931767,-0.2264634695848085,0.2264634695848085,94.46589446589446,21.954965357967666,43909.930715935334,367.85714285714283,353.8888888888889,735714.2857142857,0.2404248471194078,1.0,0.7777777777777778,1.9993564993564994,467.75,3107.0,32.0,13515.0,793.0,747.0,2314.0,24.0,3107.0,0.0,1554.0,1468.0,9.0,7.0,433.0
spatial_scan,config_186:spatial_scan,15,smart_ml_only,Smart Scan with XGBoost but no online Thompson Sampling,0.0585275619681835,0.009267431597528684,0.9405469678953626,0.25458641776633406,0.16654328934663665,-0.24112552301255236,0.24112552301255236,96.78249678249678,19.713815789473685,39427.63157894737,185.14285714285714,211.77777777777777,370285.71428571426,0.25458641776633406,1.0,0.7777777777777778,1.9993564993564994,517.45,3107.0,32.0,13515.0,841.0,791.0,2266.0,21.0,3107.0,0.0,1554.0,1504.0,9.0,7.0,456.0
spatial_scan,config_186:spatial_scan,15,smart,"Smart Scan as shipped: XGBoost, Thompson Sampling per config.yaml",0.0585275619681835,0.009267431597528684,0.9405469678953626,0.25458641776633406,0.16654328934663665,-0.24112552301255236,0.24112552301255236,96.78249678249678,19.713815789473685,39427.63157894737,185.14285714285714,211.77777777777777,370285.71428571426,0.25458641776633406,1.0,0.7777777777777778,1.9993564993564994,517.45,3107.0,32.0,13515.0,841.0,791.0,2266.0,21.0,3107.0,0.0,1554.0,1504.0,9.0,7.0,456.0
spatial_scan,config_220:spatial_scan,16,sequential,Open-loop sequential sweep (baseline),0.029686500319897634,0.009529664924684907,0.9527720739219713,0.12406417112299466,0.019264705882352937,-0.10984598930481285,0.10984598930481285,,73.24823943661971,146496.47887323942,77.75,151.0,155500.0,0.12406417112299466,1.0,0.8888888888888888,2.0,72.04999999999998,3740.0,32.0,15630.0,487.0,464.0,3253.0,31.0,3740.0,0.0,0.0,0.0,9.0,8.0,284.0
spatial_scan,config_220:spatial_scan,16,random,Uniform random band selection,0.02603966730646193,0.010866284334440085,0.9531615925058547,0.10882352941176471,-0.0012566844919786142,-0.09390454545454548,0.09390454545454548,,66.33771929824562,132675.43859649124,203.625,262.8888888888889,407250.0,0.10882352941176471,1.0,0.8888888888888888,2.0,-4.700000000000017,3740.0,32.0,15630.0,427.0,407.0,3313.0,36.0,3740.0,0.0,0.0,0.0,9.0,8.0,228.0
spatial_scan,config_220:spatial_scan,16,smart_heuristic,Smart Scan without the learned model (occupancy heuristic + Thompson),0.05483045425463851,0.008504606661941885,0.9335511982570807,0.22914438502673798,0.13824866310160427,-0.21588181818181826,0.21588181818181826,94.6524064171123,186.7029520295203,373405.9040590406,122.88888888888889,122.88888888888889,245777.77777777778,0.22914438502673798,1.0,1.0,2.0,517.05,3740.0,32.0,15630.0,918.0,857.0,2822.0,24.0,3740.0,0.0,1870.0,1770.0,9.0,9.0,542.0
spatial_scan,config_220:spatial_scan,16,smart_ml_only,Smart Scan with XGBoost but no online Thompson Sampling,0.05847728726807422,0.011883327331652862,0.9491173416407062,0.24438502673796791,0.1552941176470588,-0.2299008021390375,0.2299008021390375,97.80748663101603,202.5844709897611,405168.9419795222,126.44444444444444,126.44444444444444,252888.88888888888,0.24438502673796791,1.0,1.0,2.0,580.8,3740.0,32.0,15630.0,963.0,914.0,2777.0,33.0,3740.0,0.0,1870.0,1829.0,9.0,9.0,586.0
spatial_scan,config_220:spatial_scan,16,smart,"Smart Scan as shipped: XGBoost, Thompson Sampling per config.yaml",0.05847728726807422,0.011883327331652862,0.9491173416407062,0.24438502673796791,0.1552941176470588,-0.2299008021390375,0.2299008021390375,97.80748663101603,202.5844709897611,405168.9419795222,126.44444444444444,126.44444444444444,252888.88888888888,0.24438502673796791,1.0,1.0,2.0,580.8,3740.0,32.0,15630.0,963.0,914.0,2777.0,33.0,3740.0,0.0,1870.0,1829.0,9.0,9.0,586.0
spatial_scan,config_170:spatial_scan,17,sequential,Open-loop sequential sweep (baseline),0.028449718545565193,0.012371676757041327,0.9303482587064676,0.04675,-0.07053749999999999,-0.030852999999999995,0.030852999999999995,,34.62264150943396,69245.28301886792,93.66666666666667,93.66666666666667,187333.33333333334,0.04675,1.0,1.0,2.0,-282.15,4000.0,32.0,6573.0,201.0,187.0,3799.0,47.0,4000.0,0.0,0.0,0.0,3.0,3.0,159.0
spatial_scan,config_170:spatial_scan,17,random,Uniform random band selection,0.027689030883919063,0.011554621848739496,0.9479166666666666,0.0455,-0.07527500000000001,-0.029936,0.029936,,88.75974025974025,177519.4805194805,184.66666666666666,184.66666666666666,369333.3333333333,0.0455,1.0,1.0,2.0,-301.1,4000.0,32.0,6573.0,192.0,182.0,3808.0,44.0,4000.0,0.0,0.0,0.0,3.0,3.0,154.0
spatial_scan,config_170:spatial_scan,17,smart_heuristic,Smart Scan without the learned model (occupancy heuristic + Thompson),0.05400882397687509,0.01131346578366446,0.9441489361702128,0.08875,-0.0232125,-0.0736075,0.0736075,93.5,30.18525179856115,60370.503597122304,85.33333333333333,85.33333333333333,170666.66666666666,0.08875,1.0,1.0,2.0,-92.85000000000001,4000.0,32.0,6573.0,376.0,355.0,3624.0,41.0,4000.0,0.0,2000.0,1870.0,3.0,3.0,278.0
spatial_scan,config_170:spatial_scan,17,smart_ml_only,Smart Scan with XGBoost but no online Thompson Sampling,0.05766012475277651,0.011705685618729096,0.9199029126213593,0.09475,-0.016362500000000006,-0.0794595,0.0794595,97.1,32.33546325878594,64670.92651757188,113.0,113.0,226000.0,0.09475,1.0,1.0,2.0,-65.45000000000002,4000.0,32.0,6573.0,412.0,379.0,3588.0,42.0,4000.0,0.0,2000.0,1942.0,3.0,3.0,313.0
spatial_scan,config_170:spatial_scan,17,smart,"Smart Scan as shipped: XGBoost, Thompson Sampling per config.yaml",0.05766012475277651,0.011705685618729096,0.9199029126213593,0.09475,-0.016362500000000006,-0.0794595,0.0794595,97.1,32.33546325878594,64670.92651757188,113.0,113.0,226000.0,0.09475,1.0,1.0,2.0,-65.45000000000002,4000.0,32.0,6573.0,412.0,379.0,3588.0,42.0,4000.0,0.0,2000.0,1942.0,3.0,3.0,313.0
spatial_scan,config_217:spatial_scan,18,sequential,Open-loop sequential sweep (baseline),0.030277266071512918,0.010216346153846154,0.9538690476190477,0.16025,0.062525,-0.14591525000000002,0.14591525000000002,,68.57520325203252,137150.40650406506,212.07692307692307,212.07692307692307,424153.8461538461,0.16025,1.0,1.0,2.0,250.09999999999997,4000.0,32.0,21171.0,672.0,641.0,3328.0,34.0,4000.0,0.0,0.0,0.0,13.0,13.0,492.0
spatial_scan,config_217:spatial_scan,18,random,Uniform random band selection,0.03462283312077842,0.01179025752404592,0.9433719433719434,0.18325,0.08532499999999998,-0.16838925000000005,0.16838925000000005,,89.47086466165413,178941.72932330827,232.46153846153845,232.46153846153845,464923.0769230769,0.18325,1.0,1.0,2.0,341.29999999999995,4000.0,32.0,21171.0,777.0,733.0,3223.0,38.0,4000.0,0.0,0.0,0.0,13.0,13.0,532.0
spatial_scan,config_217:spatial_scan,18,smart_heuristic,Smart Scan without the learned model (occupancy heuristic + Thompson),0.05280808653346559,0.012078152753108348,0.9434599156118143,0.2795,0.19725,-0.26511975000000004,0.26511975000000004,86.95,41.07046568627451,82140.93137254902,350.3076923076923,350.3076923076923,700615.3846153846,0.2795,1.0,1.0,2.0,789.0,4000.0,32.0,21171.0,1185.0,1118.0,2815.0,34.0,4000.0,0.0,2000.0,1739.0,13.0,13.0,816.0
spatial_scan,config_217:spatial_scan,18,smart_ml_only,Smart Scan with XGBoost but no online Thompson Sampling,0.05800387322280478,0.009235315847801994,0.9497293116782676,0.307,0.2282875,-0.29380525,0.29380525,91.4,36.85444444444445,73708.88888888889,281.2307692307692,281.2307692307692,562461.5384615385,0.307,1.0,1.0,2.0,913.15,4000.0,32.0,21171.0,1293.0,1228.0,2707.0,25.0,4000.0,0.0,2000.0,1828.0,13.0,13.0,900.0
spatial_scan,config_217:spatial_scan,18,smart,"Smart Scan as shipped: XGBoost, Thompson Sampling per config.yaml",0.05800387322280478,0.009235315847801994,0.9497293116782676,0.307,0.2282875,-0.29380525,0.29380525,91.4,36.85444444444445,73708.88888888889,281.2307692307692,281.2307692307692,562461.5384615385,0.307,1.0,1.0,2.0,913.15,4000.0,32.0,21171.0,1293.0,1228.0,2707.0,25.0,4000.0,0.0,2000.0,1828.0,13.0,13.0,900.0
spatial_scan,config_141:spatial_scan,19,sequential,Open-loop sequential sweep (baseline),0.030258764607679466,0.007887323943661971,0.9666666666666667,0.10875,0.0012624999999999921,-0.09521525,0.09521525,,89.42028985507247,178840.57971014493,126.71428571428571,126.71428571428571,253428.57142857142,0.10875,1.0,1.0,2.0,5.049999999999969,4000.0,32.0,14376.0,450.0,435.0,3550.0,28.0,4000.0,0.0,0.0,0.0,7.0,7.0,345.0
spatial_scan,config_141:spatial_scan,19,random,Uniform random band selection,0.032762938230383974,0.007120478496154941,0.9631901840490797,0.11775,0.008487499999999999,-0.10456350000000002,0.10456350000000002,,107.56515580736544,215130.3116147309,159.14285714285714,159.14285714285714,318285.71428571426,0.11775,1.0,1.0,2.0,33.949999999999996,4000.0,32.0,14376.0,489.0,471.0,3511.0,25.0,4000.0,0.0,0.0,0.0,7.0,7.0,353.0
spatial_scan,config_141:spatial_scan,19,smart_heuristic,Smart Scan without the learned model (occupancy heuristic + Thompson),0.05279632721202003,0.00718974679587371,0.947565543071161,0.18975,0.09257499999999999,-0.17681275000000002,0.17681275000000002,91.4,58.503649635036496,117007.299270073,186.71428571428572,186.71428571428572,373428.5714285714,0.18975,1.0,1.0,2.0,370.29999999999995,4000.0,32.0,14376.0,801.0,759.0,3199.0,23.0,4000.0,0.0,2000.0,1828.0,7.0,7.0,548.0
spatial_scan,config_141:spatial_scan,19,smart_ml_only,Smart Scan with XGBoost but no online Thompson Sampling,0.05808291597106288,0.006711409395973154,0.9586681974741676,0.20875,0.11407499999999998,-0.19609125000000005,0.19609125000000005,91.7,49.312796208530806,98625.5924170616,163.71428571428572,163.71428571428572,327428.5714285714,0.20875,1.0,1.0,2.0,456.29999999999995,4000.0,32.0,14376.0,871.0,835.0,3129.0,21.0,4000.0,0.0,2000.0,1834.0,7.0,7.0,633.0
spatial_scan,config_141:spatial_scan,19,smart,"Smart Scan as shipped: XGBoost, Thompson Sampling per config.yaml",0.05808291597106288,0.006711409395973154,0.9586681974741676,0.20875,0.11407499999999998,-0.19609125000000005,0.19609125000000005,91.7,49.312796208530806,98625.5924170616,163.71428571428572,163.71428571428572,327428.5714285714,0.20875,1.0,1.0,2.0,456.29999999999995,4000.0,32.0,14376.0,871.0,835.0,3129.0,21.0,4000.0,0.0,2000.0,1834.0,7.0,7.0,633.0
frequency_agile,config_189:frequency_agile,0,sequential,Open-loop sequential sweep (baseline),0.029076396807297605,0.008614137319483153,0.9622641509433962,0.01275,-0.1085,0.001558250000000002,-0.001558250000000002,,112.63253012048193,225265.06024096385,477.75,477.75,955500.0,0.01275,1.0,1.0,2.0,-434.0,4000.0,32.0,1754.0,53.0,51.0,3947.0,34.0,4000.0,0.0,0.0,0.0,4.0,4.0,83.0
frequency_agile,config_189:frequency_agile,0,random,Uniform random band selection,0.0330672748004561,0.008382016764033528,0.9206349206349206,0.0145,-0.10998749999999999,-0.0002927499999999981,0.0002927499999999981,,168.7979797979798,337595.9595959596,860.75,860.75,1721500.0,0.0145,1.0,1.0,2.0,-439.94999999999993,4000.0,32.0,1754.0,63.0,58.0,3937.0,33.0,4000.0,0.0,0.0,0.0,4.0,4.0,99.0
frequency_agile,config_189:frequency_agile,0,smart_heuristic,Smart Scan without the learned model (occupancy heuristic + Thompson),0.04446978335233751,0.008426966292134831,0.9285714285714286,0.0195,-0.10075,-0.005349999999999998,0.005349999999999998,93.75,123.94378698224853,247887.57396449705,311.0,311.0,622000.0,0.0195,1.0,1.0,2.0,-403.0,4000.0,32.0,1754.0,84.0,78.0,3916.0,33.0,4000.0,0.0,2000.0,1875.0,4.0,4.0,169.0
frequency_agile,config_189:frequency_agile,0,smart_ml_only,Smart Scan with XGBoost but no online Thompson Sampling,0.04161915621436716,0.008669046404895462,0.9358974358974359,0.01825,-0.10217500000000002,-0.003958999999999999,0.003958999999999999,94.8,100.22067039106145,200441.3407821229,138.75,138.75,277500.0,0.01825,1.0,1.0,2.0,-408.70000000000005,4000.0,32.0,1754.0,78.0,73.0,3922.0,34.0,4000.0,0.0,2000.0,1896.0,4.0,4.0,179.0
frequency_agile,config_189:frequency_agile,0,smart,"Smart Scan as shipped: XGBoost, Thompson Sampling per config.yaml",0.04161915621436716,0.008669046404895462,0.9358974358974359,0.01825,-0.10217500000000002,-0.003958999999999999,0.003958999999999999,94.8,100.22067039106145,200441.3407821229,138.75,138.75,277500.0,0.01825,1.0,1.0,2.0,-408.70000000000005,4000.0,32.0,1754.0,78.0,73.0,3922.0,34.0,4000.0,0.0,2000.0,1896.0,4.0,4.0,179.0
frequency_agile,config_158:frequency_agile,1,sequential,Open-loop sequential sweep (baseline),0.026119402985074626,0.012276214833759591,0.9333333333333333,0.021,-0.09916250000000001,-0.004946999999999997,0.004946999999999997,,41.093333333333334,82186.66666666667,1660.75,1660.75,3321500.0,0.021,1.0,1.0,2.0,-396.65000000000003,4000.0,32.0,3216.0,90.0,84.0,3910.0,48.0,4000.0,0.0,0.0,0.0,4.0,4.0,75.0
frequency_agile,config_158:frequency_agile,1,random,Uniform random band selection,0.027052238805970148,0.012784454103809767,0.9775280898876404,0.02175,-0.1015625,-0.005479499999999998,0.005479499999999998,,235.484,470968.0,522.25,522.25,1044500.0,0.02175,1.0,1.0,2.0,-406.25,4000.0,32.0,3216.0,89.0,87.0,3911.0,50.0,4000.0,0.0,0.0,0.0,4.0,4.0,125.0
frequency_agile,config_158:frequency_agile,1,smart_heuristic,Smart Scan without the learned model (occupancy heuristic + Thompson),0.04664179104477612,0.012763740557436832,0.9316770186335404,0.0375,-0.0804875,-0.0213545,0.0213545,94.0,190.44772727272726,380895.45454545453,324.75,324.75,649500.0,0.0375,1.0,1.0,2.0,-321.95,4000.0,32.0,3216.0,161.0,150.0,3839.0,49.0,4000.0,0.0,2000.0,1880.0,4.0,4.0,220.0
frequency_agile,config_158:frequency_agile,1,smart_ml_only,Smart Scan with XGBoost but no online Thompson Sampling,0.05254975124378109,0.012823868097356713,0.9441340782122905,0.04225,-0.0751,-0.02610024999999999,0.02610024999999999,96.7,146.334008097166,292668.016194332,407.75,407.75,815500.0,0.04225,1.0,1.0,2.0,-300.4,4000.0,32.0,3216.0,179.0,169.0,3821.0,49.0,4000.0,0.0,2000.0,1934.0,4.0,4.0,247.0
frequency_agile,config_158:frequency_agile,1,smart,"Smart Scan as shipped: XGBoost, Thompson Sampling per config.yaml",0.05254975124378109,0.012823868097356713,0.9441340782122905,0.04225,-0.0751,-0.02610024999999999,0.02610024999999999,96.7,146.334008097166,292668.016194332,407.75,407.75,815500.0,0.04225,1.0,1.0,2.0,-300.4,4000.0,32.0,3216.0,179.0,169.0,3821.0,49.0,4000.0,0.0,2000.0,1934.0,4.0,4.0,247.0
frequency_agile,config_221:frequency_agile,2,sequential,Open-loop sequential sweep (baseline),0.029247675401521556,0.009903874162540053,0.9326145552560647,0.09095688748685594,-0.015707150368033652,-0.07639668769716089,0.07639668769716089,,142.4187675070028,284837.5350140056,481.75,568.5384615384615,963500.0,0.09095688748685594,1.0,0.9230769230769231,2.0,-59.750000000000014,3804.0,32.0,11830.0,371.0,346.0,3433.0,34.0,3804.0,0.0,0.0,0.0,13.0,12.0,357.0
frequency_agile,config_221:frequency_agile,2,random,Uniform random band selection,0.03026204564666103,0.01048951048951049,0.9623655913978495,0.09411146161934805,-0.015023659305993692,-0.0792705047318612,0.0792705047318612,,116.74605263157895,233492.1052631579,382.3076923076923,382.3076923076923,764615.3846153846,0.09411146161934805,1.0,1.0,2.0,-57.150000000000006,3804.0,32.0,11830.0,372.0,358.0,3432.0,36.0,3804.0,0.0,0.0,0.0,13.0,13.0,380.0
frequency_agile,config_221:frequency_agile,2,smart_heuristic,Smart Scan without the learned model (occupancy heuristic + Thompson),0.054184277261200335,0.011192836584585865,0.946824224519941,0.1685068349106204,0.07193743427970557,-0.15381493165089383,0.15381493165089383,88.69610935856993,97.75326797385621,195506.53594771243,394.0,487.53846153846155,788000.0,0.1685068349106204,1.0,0.9230769230769231,2.0,273.65,3804.0,32.0,11830.0,677.0,641.0,3127.0,35.0,3804.0,0.0,1902.0,1687.0,13.0,12.0,612.0
frequency_agile,config_221:frequency_agile,2,smart_ml_only,Smart Scan with XGBoost but no online Thompson Sampling,0.05688926458157227,0.010999676480103526,0.9438990182328191,0.17691903259726605,0.08155888538380653,-0.16238196635120927,0.16238196635120927,90.69400630914826,69.22720897615709,138454.41795231416,179.25,289.3076923076923,358500.0,0.17691903259726605,1.0,0.9230769230769231,2.0,310.25,3804.0,32.0,11830.0,713.0,673.0,3091.0,34.0,3804.0,0.0,1902.0,1725.0,13.0,12.0,713.0
